raceId,driverId,total_points,total_wins,standing_position
1133,840,24,0,10
32,1,84,4,1
68,30,116,7,1
118,30,69,4,1
144,30,26,2,1
167,30,56,5,1
183,57,44,3,1
335,102,78,6,1
13,18,80,6,1
427,105,37,1,1
445,117,35.5,3,1
539,207,63,6,1
563,182,30,2,1
628,224,52,4,1
848,20,186,6,1
913,1,241,7,1
914,1,266,8,1
916,1,316,10,1
936,1,202,5,1
1089,830,335,11,1
1115,830,433,14,1
30,13,74,5,2
68,4,116,6,2
100,22,74,0,2
105,22,108,2,2
268,71,65,4,2
301,30,47,1,2
12,22,56,1,2
371,102,60,6,2
385,102,79,7,2
568,222,30,1,2
685,356,25,1,2
884,8,85,1,2
981,20,235,4,2
987,20,302,5,2
1038,822,117,1,2
1092,815,253,2,2
1109,815,171,2,2
42,13,39,2,3
66,13,62,1,3
218,49,23,1,3
268,77,33,1,3
282,30,36,0,3
7,20,29,1,3
554,199,34,1,3
568,231,26,2,3
849,4,112,1,3
851,1,146,2,3
864,1,53,0,3
883,1,50,0,3
991,822,40,0,3
1117,1,220,0,3
48,13,69,3,4
102,15,46,1,4
235,30,29,1,4
272,57,26,0,4
302,119,46,0,4
395,117,26,2,4
497,172,44,2,4
978,817,117,1,4
1002,822,159,0,4
1066,846,139,0,4
1117,832,183,1,4
334,123,30,1,5
480,182,30,2,5
347,4,123,2,5
847,4,69,0,5
888,17,93,0,5
897,17,166,0,5
917,4,157,0,5
950,8,28,0,5
957,20,98,0,5
1029,20,230,1,5
1041,815,68,0,5
27,5,28,0,6
29,2,41,0,6
103,31,38,0,6
104,31,42,0,6
317,117,25,0,6
319,137,25,1,6
451,163,27,0,6
507,202,23,1,6
790,608,7.5,0,6
872,18,101,2,6
875,18,131,2,6
887,3,82,2,6
953,830,38,1,6
1043,815,82,0,6
1107,844,72,0,6
1123,846,27,0,6
48,5,21,0,7
1025,832,66,0,7
1129,847,69,0,7
106,11,31,0,8
434,137,21,1,8
871,154,76,0,8
964,815,80,0,8
482,173,23,1,9
865,813,29,1,9
1112,840,47,0,9
350,16,45,0,10
870,155,33,0,10
997,832,28,0,10
938,807,30,0,11
997,815,23,0,11
1005,839,49,0,11
1007,839,49,0,11
1117,840,53,0,11
856,155,27,0,12
1001,842,28,0,13
1008,154,35,0,13
1051,840,34,0,13
1095,825,25,0,13
1023,846,25,0,14
257,65,0,0,7
817,721,0,0,7
746,427,0,0,7
420,84,0,0,8
240,85,0,0,9
527,224,0,0,9
258,65,0,0,11
527,200,0,0,11
738,341,0,0,11
437,176,0,0,12
667,235,0,0,12
291,81,0,0,13
321,90,0,0,13
453,105,0,0,13
834,787,0,0,13
92,21,0,0,14
145,50,0,0,14
374,140,0,0,14
579,288,0,0,14
645,346,0,0,14
711,403,0,0,14
1099,852,0,0,14
209,21,0,0,15
438,156,0,0,15
576,250,0,0,15
740,479,0,0,15
793,589,0,0,15
800,528,0,0,15
408,175,0,0,16
484,95,0,0,16
486,197,0,0,16
732,427,0,0,16
1074,849,0,0,16
247,96,0,0,17
291,123,0,0,17
324,151,0,0,17
6,16,0,0,17
357,112,0,0,17
405,176,0,0,17
409,173,0,0,17
468,152,0,0,17
591,187,0,0,17
743,477,0,0,17
1122,839,0,0,17
57,24,0,0,18
119,42,0,0,18
129,37,0,0,18
132,62,0,0,18
174,64,0,0,18
275,105,0,0,18
42,22,0,0,18
357,78,0,0,18
638,307,0,0,18
679,328,0,0,18
691,397,0,0,18
826,627,0,0,18
969,828,0,0,18
28,21,0,0,19
48,26,0,0,19
147,59,0,0,19
201,74,0,0,19
357,157,0,0,19
384,133,0,0,19
389,158,0,0,19
411,173,0,0,19
537,239,0,0,19
646,340,0,0,19
736,453,0,0,19
760,541,0,0,19
786,806,0,0,19
908,813,0,0,19
940,833,0,0,19
978,828,0,0,19
1133,855,0,0,19
66,33,0,0,20
195,75,0,0,20
235,83,0,0,20
301,123,0,0,20
412,173,0,0,20
436,188,0,0,20
464,123,0,0,20
515,175,0,0,20
517,163,0,0,20
608,238,0,0,20
842,815,0,0,20
865,10,0,0,20
870,808,0,0,20
898,819,0,0,20
907,821,0,0,20
982,828,0,0,20
1074,842,0,0,20
1099,846,0,0,20
1135,858,0,0,20
153,59,0,0,21
292,92,0,0,21
306,100,0,0,21
11,153,0,0,21
386,166,0,0,21
410,178,0,0,21
455,95,0,0,21
486,216,0,0,21
595,231,0,0,21
665,357,0,0,21
705,420,0,0,21
715,374,0,0,21
826,501,0,0,21
835,654,0,0,21
880,813,0,0,21
948,4,0,0,21
1129,858,0,0,21
52,6,0,0,22
100,46,0,0,22
234,85,0,0,22
260,87,0,0,22
430,160,0,0,22
456,110,0,0,22
458,197,0,0,22
501,207,0,0,22
580,172,0,0,22
581,289,0,0,22
710,428,0,0,22
964,831,0,0,22
243,50,0,0,23
248,89,0,0,23
452,152,0,0,23
521,233,0,0,23
528,240,0,0,23
565,277,0,0,23
813,509,0,0,23
827,475,0,0,23
344,811,0,0,23
988,843,0,0,23
219,81,0,0,24
221,82,0,0,24
299,79,0,0,24
540,243,0,0,24
551,262,0,0,24
602,307,0,0,24
801,620,0,0,24
848,813,0,0,24
850,10,0,0,24
877,39,0,0,24
52,27,0,0,25
288,69,0,0,25
452,110,0,0,25
561,172,0,0,25
584,172,0,0,25
586,276,0,0,25
637,348,0,0,25
769,347,0,0,25
818,513,0,0,25
70,29,0,0,26
479,205,0,0,26
631,329,0,0,26
683,359,0,0,26
823,735,0,0,26
258,57,0,0,26
283,94,0,0,27
564,253,0,0,27
631,280,0,0,27
650,293,0,0,27
743,385,0,0,27
766,553,0,0,27
253,92,0,0,28
377,127,0,0,28
387,163,0,0,28
398,171,0,0,28
472,152,0,0,28
564,271,0,0,28
586,290,0,0,28
623,320,0,0,28
688,385,0,0,28
713,380,0,0,28
751,514,0,0,28
780,613,0,0,28
855,812,0,0,28
313,84,0,0,29
362,112,0,0,29
374,141,0,0,29
381,165,0,0,29
383,168,0,0,29
403,171,0,0,29
428,184,0,0,29
502,225,0,0,29
505,158,0,0,29
536,177,0,0,29
550,251,0,0,29
556,229,0,0,29
704,305,0,0,29
815,513,0,0,29
264,107,0,0,30
267,101,0,0,30
325,110,0,0,30
366,92,0,0,30
459,160,0,0,30
471,205,0,0,30
551,251,0,0,30
611,334,0,0,30
638,293,0,0,30
639,342,0,0,30
704,419,0,0,30
737,437,0,0,30
744,401,0,0,30
827,534,0,0,30
471,118,0,0,31
523,232,0,0,31
568,275,0,0,31
678,378,0,0,31
718,358,0,0,31
788,449,0,0,31
365,112,0,0,32
588,278,0,0,32
763,567,0,0,32
787,629,0,0,32
365,151,0,0,33
508,225,0,0,33
532,158,0,0,33
803,619,0,0,33
809,630,0,0,33
269,113,0,0,33
361,148,0,0,34
473,136,0,0,34
508,140,0,0,34
511,191,0,0,34
551,232,0,0,34
751,498,0,0,34
837,559,0,0,34
839,726,0,0,34
320,105,0,0,35
361,160,0,0,35
549,237,0,0,35
637,347,0,0,35
803,653,0,0,35
805,674,0,0,35
539,158,0,0,36
732,461,0,0,36
716,370,0,0,37
733,465,0,0,37
332,152,0,0,38
618,335,0,0,38
571,270,0,0,39
630,343,0,0,39
652,365,0,0,39
769,531,0,0,40
806,672,0,0,40
271,116,0,0,40
319,144,0,0,41
554,212,0,0,41
371,148,0,0,42
757,551,0,0,42
703,416,0,0,43
706,412,0,0,43
779,608,0,0,43
812,525,0,0,43
572,208,0,0,44
589,296,0,0,44
780,608,0,0,44
601,243,0,0,46
764,557,0,0,46
759,537,0,0,48
779,614,0,0,48
828,626,0,0,49
574,283,0,0,50
768,553,0,0,51
600,256,0,0,52
764,506,0,0,52
779,615,0,0,53
780,594,0,0,53
814,710,0,0,53
823,728,0,0,53
737,424,0,0,54
745,487,0,0,54
755,548,0,0,54
602,283,0,0,55
826,728,0,0,55
762,551,0,0,57
763,560,0,0,57
797,655,0,0,58
760,528,0,0,59
787,631,0,0,59
794,561,0,0,59
810,673,0,0,59
829,721,0,0,60
768,588,0,0,62
790,594,0,0,63
801,677,0,0,63
763,552,0,0,65
801,519,0,0,65
797,649,0,0,66
835,630,0,0,66
822,739,0,0,68
829,629,0,0,69
839,792,0,0,70
751,504,0,0,73
760,571,0,0,73
838,731,0,0,73
813,673,0,0,74
775,514,0,0,77
762,565,0,0,78
763,401,0,0,78
839,611,0,0,78
815,625,0,0,80
755,483,0,0,81
772,536,0,0,82
816,559,0,0,92
824,761,0,0,94
807,690,0,0,96
816,708,0,0,98
815,717,0,0,102
483,175,1,0,6
192,21,1,0,9
93,13,1,0,10
160,41,1,0,10
226,44,1,0,10
607,332,1,0,10
1121,840,1,0,10
39,11,1,0,12
275,77,1,0,12
376,138,1,0,12
634,306,1,0,12
645,345,1,0,12
245,81,1,0,13
376,119,1,0,13
546,197,1,0,14
662,356,1,0,14
663,345,1,0,14
184,15,1,0,15
1034,826,1,0,15
564,207,1,0,17
626,289,1,0,17
314,122,1,0,18
522,235,1,0,18
1080,855,1,0,18
538,212,1,0,19
616,278,1,0,19
794,654,1,0,19
1003,845,1,0,20
365,129,1,0,21
366,129,1,0,21
265,109,1,0,21
653,364,1,0,23
371,99,1,0,27
322,131,2,0,8
608,306,2,0,9
926,832,2,0,9
811,518,2,0,11
949,832,2,0,12
311,92,2,0,13
330,133,2,0,13
133,44,2,0,14
186,44,2,0,14
211,63,2,0,14
278,77,2,0,15
310,138,2,0,15
779,427,2,0,15
216,63,2,0,16
750,347,2,0,16
779,612,2,0,16
787,537,2,0,16
1104,852,2,0,16
464,193,2,0,17
25,7,2,0,18
403,84,2,0,18
791,624,2,0,21
512,221,3,0,4
125,56,3,0,6
291,55,3,0,6
606,232,3,0,6
292,105,3,0,7
622,207,3,0,7
438,119,3,0,8
748,511,3,0,8
439,119,3,0,9
820,578,3,0,10
95,43,3,0,11
565,199,3,0,11
566,199,3,0,11
297,100,3,0,12
171,56,3,0,13
734,356,3,0,13
837,704,3,0,13
685,374,3,0,14
768,456,3,0,14
829,612,3,0,14
448,158,3,0,15
472,197,3,0,15
616,290,3,0,15
619,333,3,0,15
652,363,3,0,15
653,363,3,0,15
718,347,3,0,15
824,518,3,0,15
344,153,3,0,15
106,32,3,0,16
448,119,3,0,16
650,363,3,0,16
653,224,3,0,16
34,18,3,0,18
476,197,3,0,18
772,477,3,0,18
1082,840,3,0,18
1133,839,3,0,18
775,347,3,0,20
371,138,3,0,21
108,15,4,0,5
645,280,4,0,7
295,110,4,0,9
440,95,4,0,9
790,577,4,1,9
145,57,4,0,10
300,110,4,0,10
261,79,4,0,11
1101,822,4,0,12
58,3,4,0,13
8,5,4,0,13
519,163,4,0,13
1014,840,4,0,14
775,529,4,0,17
854,22,4,0,17
859,22,4,0,17
83,37,4,0,19
657,306,5,0,5
801,658,5,0,7
608,235,5,0,8
75,35,5,0,13
102,13,5,0,13
509,117,5,0,14
537,175,5,0,14
86,39,5,0,17
88,32,5,0,18
89,39,5,0,18
561,221,6,0,2
323,123,6,0,6
701,385,6,0,6
787,632,6,0,6
635,278,6,0,7
636,327,6,0,8
832,673,6,0,9
414,105,6,0,10
1102,807,6,0,11
26,14,6,0,13
772,591,6,0,13
755,449,6,0,14
104,42,6,0,15
1018,840,6,0,16
1117,817,6,0,17
259,22,7,0,3
779,577,7,0,3
767,578,7,0,5
547,221,7,0,7
148,8,7,0,8
473,173,7,0,10
190,71,7,0,12
223,71,7,0,12
217,71,7,0,13
493,202,7,0,13
347,67,7,0,15
799,579,8,1,1
109,31,8,0,3
786,559,8,1,4
148,2,8,0,5
751,509,8,1,5
195,49,8,0,6
455,163,8,0,6
395,105,8,0,7
753,373,8,0,7
444,175,8,0,9
270,87,8,0,10
491,173,8,0,10
539,203,8,0,11
862,154,8,0,11
1033,817,8,0,11
982,835,8,0,16
1117,852,8,0,16
321,102,9,1,1
437,182,9,1,2
577,250,9,1,2
672,360,9,1,6
839,593,9,1,6
155,8,9,0,9
774,554,9,0,11
854,815,9,0,16
389,95,10,1,1
309,119,10,0,4
860,4,10,0,5
685,328,10,0,6
762,347,10,1,6
151,2,10,0,7
490,187,10,0,7
383,122,10,0,8
400,123,10,0,8
574,238,10,1,10
285,84,11,0,6
135,18,11,0,7
154,2,11,0,8
286,65,11,0,8
7,13,11,0,8
775,590,11,0,9
932,815,11,0,11
977,825,11,0,14
623,328,12,1,4
40,9,12,0,7
155,35,12,0,7
186,22,12,0,8
1122,846,12,0,8
587,221,12,0,9
1137,848,12,0,13
390,140,13,0,2
992,832,13,0,10
351,24,13,0,15
987,838,13,0,16
788,554,14,0,3
628,309,14,0,5
203,21,15,0,8
1085,20,15,0,14
472,202,16,1,3
743,386,16,0,4
1053,822,16,0,5
481,105,16,0,11
837,579,17,2,3
476,137,17,1,7
219,21,17,0,8
1020,807,17,0,14
469,117,18,2,1
473,117,18,2,3
383,137,18,0,5
664,289,19,1,4
417,140,19,0,6
298,77,20,1,5
492,187,20,1,6
575,187,20,1,7
70,23,20,0,10
466,187,22,1,6
1134,852,22,0,12
736,360,24,1,3
174,23,24,0,5
852,16,24,0,12
59,4,64,4,1
111,8,32,1,1
139,30,134,10,1
161,30,34,3,1
232,71,63,6,1
336,102,78,6,1
463,117,51,4,1
481,177,42,1,1
532,207,27,2,1
625,224,34,2,1
697,356,39,4,1
804,579,36.14,4,1
1032,822,43,1,1
1083,830,181,6,1
1092,830,366,12,1
1093,830,391,13,1
47,4,79,3,2
49,4,95,4,2
78,8,37,3,2
198,30,44,3,2
262,71,23,1,2
360,102,27,3,2
409,95,27,2,2
541,238,51,2,2
555,222,42,2,2
798,475,23,1,2
689,356,46,2,2
949,1,33,0,2
953,1,82,1,2
964,1,280,6,2
968,1,380,10,2
1056,1,101,3,2
1082,815,129,1,2
61,8,39,0,3
232,30,26,1,3
255,14,49,1,3
299,102,34,2,3
49,8,84,4,3
573,222,43,1,3
844,17,55,0,3
893,1,151,1,3
917,817,214,3,3
966,817,242,1,3
985,822,244,2,3
1085,815,163,1,3
1140,844,291,3,3
203,56,32,0,4
482,117,34,2,4
550,207,23,2,4
892,8,134,1,4
933,8,72,0,4
1038,840,57,0,4
1044,815,100,0,4
1062,822,108,0,4
1071,815,178,1,4
1083,832,127,1,4
122,22,55,1,5
450,105,27.5,1,5
461,177,25,1,5
858,1,227,3,5
914,4,133,0,5
932,822,57,0,5
940,822,111,0,5
976,8,73,0,5
1083,847,111,0,5
1105,847,65,0,5
1116,832,171,1,5
1141,832,244,2,5
48,9,33,0,6
61,31,26,0,6
62,31,26,0,6
248,77,21,0,6
318,137,25,1,6
494,203,21,2,6
541,187,25,0,6
977,815,50,0,6
979,830,67,0,6
1018,842,43,0,6
1077,846,35,0,6
1110,847,99,0,6
1136,1,164,2,6
1144,847,245,2,6
123,14,51,1,7
761,360,8.5,0,7
904,822,34,0,7
966,815,85,0,7
1002,807,52,0,7
1101,847,28,0,7
1108,844,74,0,7
1111,847,99,0,7
85,22,31,0,8
16,15,30.5,0,8
896,13,102,0,8
915,807,76,0,8
979,839,45,0,8
1000,825,45,0,8
1001,825,49,0,8
1086,839,58,0,8
31,20,23,1,9
86,18,30,0,9
997,807,34,0,9
1037,815,33,0,9
1092,4,65,0,9
1084,4,29,0,10
961,4,30,0,11
1051,839,60,1,11
1113,857,42,0,11
809,615,1.5,0,12
1064,20,35,0,12
1096,20,37,0,12
1143,852,30,0,12
1027,826,34,0,13
1072,840,34,0,13
801,526,1.5,0,14
1002,154,27,0,14
1030,807,37,0,14
968,18,21,0,15
583,275,0.5,0,18
791,622,1.5,0,26
467,173,0,0,8
498,222,0,0,9
620,307,0,0,9
322,94,0,0,10
512,223,0,0,10
700,356,0,0,10
729,386,0,0,11
833,778,0,0,11
1,17,0,0,12
374,158,0,0,12
405,166,0,0,12
453,118,0,0,12
527,197,0,0,12
702,347,0,0,12
1098,858,0,0,12
469,201,0,0,13
527,239,0,0,13
658,368,0,0,13
690,341,0,0,13
72,39,0,0,14
408,123,0,0,14
621,327,0,0,14
969,4,0,0,14
177,25,0,0,15
208,63,0,0,15
439,184,0,0,15
580,288,0,0,15
658,278,0,0,15
693,383,0,0,15
1011,841,0,0,15
196,74,0,0,16
581,288,0,0,16
695,347,0,0,16
719,278,0,0,16
826,518,0,0,16
991,844,0,0,16
111,52,0,0,17
126,49,0,0,17
210,50,0,0,17
330,151,0,0,17
391,160,0,0,17
412,118,0,0,17
440,156,0,0,17
595,289,0,0,17
646,238,0,0,17
707,380,0,0,17
342,37,0,0,17
1032,8,0,0,17
92,2,0,0,18
115,42,0,0,18
135,66,0,0,18
164,2,0,0,18
168,65,0,0,18
295,127,0,0,18
375,159,0,0,18
405,157,0,0,18
452,196,0,0,18
645,341,0,0,18
733,435,0,0,18
890,821,0,0,18
895,822,0,0,18
908,828,0,0,18
918,16,0,0,18
1099,856,0,0,18
31,21,0,0,19
132,37,0,0,19
172,48,0,0,19
180,48,0,0,19
413,156,0,0,19
458,123,0,0,19
599,265,0,0,19
667,333,0,0,19
725,427,0,0,19
740,430,0,0,19
744,430,0,0,19
849,15,0,0,19
851,15,0,0,19
150,54,0,0,20
218,64,0,0,20
321,129,0,0,20
406,160,0,0,20
410,176,0,0,20
460,152,0,0,20
486,177,0,0,20
590,250,0,0,20
707,404,0,0,20
730,364,0,0,20
732,346,0,0,20
768,580,0,0,20
257,49,0,0,20
944,834,0,0,20
1042,849,0,0,20
71,27,0,0,20
144,60,0,0,21
300,127,0,0,21
358,163,0,0,21
388,170,0,0,21
428,158,0,0,21
487,152,0,0,21
515,206,0,0,21
607,306,0,0,21
650,327,0,0,21
659,340,0,0,21
680,347,0,0,21
695,389,0,0,21
723,418,0,0,21
792,625,0,0,21
902,828,0,0,21
941,834,0,0,21
976,841,0,0,21
55,34,0,0,22
189,69,0,0,22
229,21,0,0,22
243,94,0,0,22
323,90,0,0,22
356,123,0,0,22
489,177,0,0,22
553,253,0,0,22
626,307,0,0,22
636,289,0,0,22
713,429,0,0,22
1137,822,0,0,22
46,24,0,0,23
107,48,0,0,23
299,104,0,0,23
316,123,0,0,23
384,166,0,0,23
385,166,0,0,23
469,158,0,0,23
520,231,0,0,23
535,163,0,0,23
589,187,0,0,23
614,280,0,0,23
861,37,0,0,23
869,39,0,0,23
963,837,0,0,23
103,46,0,0,24
153,60,0,0,24
249,83,0,0,24
284,110,0,0,24
600,313,0,0,24
609,331,0,0,24
623,243,0,0,24
646,262,0,0,24
711,428,0,0,24
258,87,0,0,24
300,108,0,0,25
304,79,0,0,25
382,78,0,0,25
406,145,0,0,25
412,160,0,0,25
465,140,0,0,25
511,223,0,0,25
703,368,0,0,25
707,408,0,0,25
741,401,0,0,25
259,110,0,0,25
986,814,0,0,25
271,65,0,0,26
287,123,0,0,26
421,183,0,0,26
456,178,0,0,26
490,217,0,0,26
612,262,0,0,26
677,365,0,0,26
682,359,0,0,26
835,559,0,0,26
351,2,0,0,26
260,102,0,0,27
284,94,0,0,27
360,140,0,0,27
453,177,0,0,27
494,177,0,0,27
503,158,0,0,27
592,293,0,0,27
595,298,0,0,27
607,293,0,0,27
733,456,0,0,27
768,558,0,0,27
782,347,0,0,27
836,726,0,0,27
311,65,0,0,28
326,90,0,0,28
374,165,0,0,28
385,163,0,0,28
426,184,0,0,28
542,137,0,0,28
563,275,0,0,28
573,277,0,0,28
664,372,0,0,28
725,394,0,0,28
790,625,0,0,28
821,660,0,0,28
826,729,0,0,28
858,812,0,0,28
320,100,0,0,29
323,110,0,0,29
379,160,0,0,29
398,78,0,0,29
447,84,0,0,29
640,333,0,0,29
790,806,0,0,29
837,726,0,0,29
260,92,0,0,29
332,99,0,0,30
414,158,0,0,30
548,256,0,0,30
587,251,0,0,30
629,330,0,0,30
676,280,0,0,30
725,376,0,0,30
758,535,0,0,30
779,586,0,0,30
798,650,0,0,30
813,689,0,0,30
839,787,0,0,30
303,99,0,0,31
314,140,0,0,31
315,129,0,0,31
368,103,0,0,31
448,185,0,0,31
588,291,0,0,31
654,362,0,0,31
655,362,0,0,31
704,340,0,0,31
806,528,0,0,31
823,651,0,0,31
431,183,0,0,32
480,209,0,0,32
651,353,0,0,32
686,391,0,0,32
725,437,0,0,32
760,520,0,0,32
580,251,0,0,33
618,314,0,0,33
698,403,0,0,33
708,278,0,0,33
767,588,0,0,33
363,90,0,0,34
435,184,0,0,34
524,176,0,0,34
565,280,0,0,34
655,353,0,0,34
774,459,0,0,34
318,140,0,0,35
387,88,0,0,35
451,94,0,0,35
507,226,0,0,35
574,237,0,0,35
686,359,0,0,35
700,416,0,0,35
262,85,0,0,35
334,92,0,0,36
566,281,0,0,36
604,288,0,0,36
769,483,0,0,36
798,597,0,0,36
542,241,0,0,37
565,208,0,0,37
569,270,0,0,37
615,335,0,0,37
795,513,0,0,37
333,152,0,0,38
733,460,0,0,38
744,376,0,0,38
794,496,0,0,38
812,429,0,0,38
818,725,0,0,38
332,150,0,0,39
770,483,0,0,39
811,675,0,0,39
511,228,0,0,40
568,242,0,0,40
604,298,0,0,40
748,528,0,0,40
599,315,0,0,41
655,365,0,0,41
811,701,0,0,41
816,529,0,0,41
822,704,0,0,41
552,212,0,0,42
689,386,0,0,42
750,524,0,0,42
559,252,0,0,43
586,267,0,0,43
705,293,0,0,43
815,653,0,0,43
816,693,0,0,44
603,293,0,0,45
773,483,0,0,45
797,496,0,0,45
575,251,0,0,46
603,317,0,0,46
832,534,0,0,46
555,261,0,0,47
819,739,0,0,47
604,317,0,0,48
575,281,0,0,49
737,464,0,0,49
781,608,0,0,49
816,619,0,0,49
642,309,0,0,50
772,531,0,0,50
800,513,0,0,50
604,316,0,0,51
755,518,0,0,51
830,765,0,0,51
752,527,0,0,52
798,626,0,0,52
707,417,0,0,53
773,565,0,0,53
781,610,0,0,53
779,527,0,0,54
796,609,0,0,54
811,643,0,0,54
828,770,0,0,54
761,551,0,0,56
811,613,0,0,58
764,559,0,0,59
801,512,0,0,60
779,449,0,0,61
822,705,0,0,62
772,601,0,0,64
811,628,0,0,64
772,527,0,0,65
783,527,0,0,66
763,511,0,0,67
775,585,0,0,67
811,528,0,0,69
823,475,0,0,69
797,652,0,0,70
764,552,0,0,70
753,508,0,0,72
764,511,0,0,72
791,532,0,0,72
761,563,0,0,74
762,571,0,0,74
805,509,0,0,74
761,564,0,0,75
839,798,0,0,75
790,526,0,0,79
805,556,0,0,83
814,707,0,0,85
816,681,0,0,85
807,689,0,0,94
822,734,0,0,95
158,41,1,0,6
257,91,1,0,6
289,65,1,0,6
679,356,1,0,6
606,223,1,0,7
180,15,1,0,12
713,383,1,0,12
199,23,1,0,13
408,119,1,0,13
409,119,1,0,13
457,184,1,0,13
529,175,1,0,13
592,232,1,0,13
423,185,1,0,14
58,32,1,0,15
60,32,1,0,15
279,70,1,0,16
533,175,1,0,16
794,475,1,0,16
890,813,1,0,16
331,127,1,0,17
386,94,1,0,17
495,110,1,0,17
584,294,1,0,17
715,403,1,0,17
965,835,1,0,17
993,843,1,0,18
1071,841,1,0,18
492,201,1,0,19
558,197,1,0,19
617,278,1,0,19
314,141,1,0,20
401,163,1,0,20
557,254,1,0,20
619,298,1,0,20
796,478,1,0,20
782,498,1,0,20
796,519,1,0,22
751,513,1,0,23
752,513,1,0,24
175,22,2,0,5
691,386,2,0,8
1031,841,2,0,9
377,122,2,0,10
1011,848,2,0,11
297,122,2,0,13
214,63,2,0,14
313,138,2,0,14
487,163,2,0,14
566,178,2,0,14
43,23,2,0,15
317,138,2,0,15
488,163,2,0,15
501,199,2,0,15
687,388,2,0,15
708,405,2,0,15
803,633,2,0,15
836,697,2,0,15
916,813,2,0,16
25,12,2,0,17
139,49,2,0,17
764,477,2,0,17
815,658,2,0,17
832,704,2,0,17
1081,840,2,0,17
70,32,2,0,18
473,181,2,0,18
1047,154,2,0,19
774,509,2,0,20
678,351,2,0,24
141,2,3,0,4
833,704,3,0,4
757,529,3,0,7
293,84,3,0,8
500,117,3,0,9
645,306,3,0,9
767,356,3,0,9
564,233,3,0,10
758,529,3,0,10
112,43,3,0,12
380,110,3,0,13
750,479,3,0,13
823,518,3,0,13
737,435,3,0,14
638,243,3,0,15
688,347,3,0,15
737,347,3,0,15
805,669,3,0,15
31,18,3,0,18
480,197,3,0,19
467,163,4,0,3
784,577,4,1,3
765,579,4,0,4
785,578,4,0,5
292,102,4,0,6
357,118,4,0,6
794,653,4,0,6
759,418,4,0,9
797,653,4,0,10
504,200,4,0,11
803,475,4,0,11
648,207,4,0,12
803,626,4,0,12
402,110,4,0,13
568,178,4,0,13
791,541,4,0,13
75,37,4,0,14
361,118,4,0,14
771,533,4,0,15
906,826,4,0,15
269,103,4,0,16
783,525,4,0,16
754,510,4,0,17
858,22,4,0,17
678,312,4,0,19
360,65,5,0,7
162,35,5,0,8
532,202,5,0,9
829,686,5,0,9
382,127,5,0,11
762,512,5,0,12
24,10,5,0,13
335,103,5,0,13
447,172,5,0,13
256,81,5,0,14
1108,822,5,0,15
955,18,5,0,16
633,235,6,0,3
809,656,6,0,3
826,673,6,0,3
275,87,6,0,4
827,673,6,0,6
265,44,6,0,7
361,105,6,0,7
502,199,6,0,8
736,401,6,0,9
332,122,6,0,10
685,340,6,0,10
1075,846,6,0,10
58,17,6,0,11
152,49,6,0,11
429,95,6,0,11
267,78,6,0,12
371,140,6,0,12
462,95,6,0,12
269,104,6,0,13
270,104,6,0,13
370,105,6,0,13
931,807,6,0,13
105,44,6,0,14
119,44,6,0,14
573,233,6,0,14
1134,860,6,0,14
677,375,6,0,15
1009,840,6,0,18
623,223,7,0,6
413,140,7,0,8
671,235,7,0,8
581,231,7,0,9
24,6,7,0,11
271,49,7,0,12
430,95,7,0,12
902,8,7,0,12
1106,848,7,0,12
477,175,7,0,13
574,250,7,0,14
866,807,7,0,15
795,628,8,1,4
807,657,8,1,6
39,21,8,0,7
613,235,8,0,8
861,155,8,0,9
319,90,8,0,10
951,4,8,0,11
119,43,8,0,12
654,280,8,0,12
952,4,8,0,12
911,154,8,0,14
1027,154,8,0,17
656,328,9,1,1
281,84,9,0,6
282,84,9,0,7
534,187,9,0,7
74,17,9,0,8
205,55,9,0,11
272,44,9,0,11
34,6,9,0,15
257,30,10,1,1
1074,825,10,0,5
399,170,10,0,7
566,200,10,0,7
927,822,10,0,7
459,182,10,0,8
431,172,10,0,10
495,119,10,0,11
883,815,10,0,11
514,203,11,1,3
714,397,11,0,5
412,163,11,0,7
599,221,11,0,8
677,346,11,1,8
601,221,11,0,10
992,825,11,0,12
912,818,11,0,13
1087,852,11,0,16
1092,852,11,0,17
926,13,12,0,4
639,207,12,1,6
599,305,12,0,7
157,2,12,0,8
640,223,12,0,8
117,17,12,0,9
188,65,12,1,9
584,221,12,0,9
262,77,13,0,3
179,49,13,0,4
180,49,13,0,4
839,627,13,0,4
723,341,13,0,4
717,360,13,0,6
432,95,13,0,9
1019,815,13,0,13
241,30,14,1,1
55,21,14,1,2
220,57,14,0,10
66,14,14,0,12
1131,807,14,0,12
900,18,15,0,3
631,223,15,0,7
120,17,15,0,9
1079,825,15,0,10
567,223,16,1,5
387,122,17,0,7
403,105,17,0,7
940,831,17,0,13
530,207,18,1,2
516,172,18,2,3
167,21,18,0,5
678,345,18,0,6
103,11,18,0,9
759,356,19,1,1
607,328,19,1,2
625,304,19,1,3
430,102,19,1,4
598,238,19,2,5
1023,840,19,0,15
518,203,20,2,3
206,71,20,1,6
1087,20,20,0,12
1084,825,22,0,11
196,30,24,1,3
369,123,24,1,5
928,8,24,0,5
61,4,84,6,1
73,4,26,2,1
178,30,26,2,1
179,30,30,2,1
228,71,43,4,1
329,102,48,4,1
369,117,76,4,1
413,95,51,4,1
464,117,51,4,1
465,117,57,4,1
601,223,46,1,1
845,20,118,4,1
896,20,322,10,1
1011,822,44,1,1
